"","Ticker Symbol","For Year","Total Assets","Intangible Assets","Liabilities","Earnings Per Share","Total Revenue","Current Ratio","Quick Ratio","Profit Margin","Operating Margin","Total Liabilities","Total Equity","Retained Earnings","Gross Margin","Estimated Shares Outstanding","Book Value","Asset Turnover","Total Debt To Equity","date","open","close","low","high","volume","month","Name","Sector","Industry"
"11","AAPL",2015,2.90345e+11,3.893e+09,1.5188e+10,9.28,2.33715e+11,111,108,23,30,1.7099e+11,1.19355e+11,9.2284e+10,40,5753663793.1,2.71264e+11,0.804956172828876,1.43261698295002,2015-04-01,124.82,124.25,123.099998,125.120003,40621400,"04","Apple Inc.","Technology","Computer Manufacturing"
"12","ABBV",2013,2.9198e+10,1.89e+09,-4.26e+08,2.58,1.879e+10,259,243,22,30,2.4706e+10,4.492e+09,1.567e+09,76,1.6e+09,2.7734e+10,0.6435372285773,5.5,2013-04-01,39.959999,41.119999,39.959999,41.139999,5740000,"04","AbbVie Inc.","Health Care","Major Pharmaceuticals"
"13","ABBV",2014,2.7513e+10,1.513e+09,-1.93e+08,1.11,1.996e+10,141,131,9,17,2.5771e+10,1.742e+09,5.35e+08,78,1598198198.2,2.6193e+10,0.725475229891324,14.7939150401837,2014-04-01,51.619999,52.099998,51.540001,52.380001,4250800,"04","AbbVie Inc.","Health Care","Major Pharmaceuticals"
"14","ABBV",2015,5.305e+10,1.9709e+10,1.503e+09,3.15,2.2859e+10,150,134,23,33,4.9105e+10,3.945e+09,2.248e+09,80,1633015873.02,3.1838e+10,0.430895381715363,12.447401774398,2015-04-01,58.48,57.099998,56.330002,58.490002,14903300,"04","AbbVie Inc.","Health Care","Major Pharmaceuticals"
"15","ABC",2013,18918638000,3499713000,3830847000,1.88,87959167000,97,50,0,1,16598893000,2319745000,1508414000,3,230695212.766,11588078000,4.64933929176085,7.15548174476074,2013-04-01,51.380001,51.639999,51.290001,51.66,1429400,"04","AmerisourceBergen Corporation (Holding Co)","Health Care","Other Pharmaceuticals"
"16","ABC",2014,21532183000,3481744000,2310596000,1.22,119569127000,97,48,0,1,19575284000,1956899000,1570429000,2,224778688.525,15739843000,5.55304248528818,10.0032163131567,2014-04-01,65.599998,65.910004,65.32,65.919998,1747300,"04","AmerisourceBergen Corporation (Holding Co)","Health Care","Other Pharmaceuticals"
"17","ABC",2015,27962982000,1993119000,5122127000,-0.62,135961803000,94,49,0,0,27346596000,616386000,1164489000,3,222846774.194,20847736000,4.86220686334526,44.3660238876289,2015-04-01,113.93,112.029999,111.410004,113.93,2171900,"04","AmerisourceBergen Corporation (Holding Co)","Health Care","Other Pharmaceuticals"
"18","ABT",2012,6.7235e+10,8.588e+09,-1.443e+09,3.76,1.905e+10,236,207,31,7,4.0514e+10,2.6721e+10,2.4151e+10,53,1585904255.32,6.009e+10,0.28333457276716,1.51618577149059,2012-04-02,61.139947,61.239945,61.039944,61.299944,16959700,"04","Abbott Laboratories","Health Care","Major Pharmaceuticals"
"19","ABT",2013,4.2953e+10,5.735e+09,-1.101e+09,1.64,1.9657e+10,202,174,13,11,1.7782e+10,2.5171e+10,2.1979e+10,53,1570731707.32,3.8319e+10,0.457639745768631,0.706447896388701,2013-04-01,35.18,35.310001,34.950001,35.310001,6024900,"04","Abbott Laboratories","Health Care","Major Pharmaceuticals"
"20","ABT",2014,4.1207e+10,6.198e+09,-2.8e+07,1.5,2.0247e+10,130,104,11,13,1.9681e+10,2.1526e+10,2.2874e+10,54,1522666666.67,3.5037e+10,0.491348557283957,0.914289696181362,2014-04-01,38.490002,38.470001,38.23,38.830002,5631200,"04","Abbott Laboratories","Health Care","Major Pharmaceuticals"
"21","ABT",2015,4.1247e+10,5.562e+09,2.15e+08,2.94,2.0405e+10,154,126,22,14,2.0036e+10,2.1211e+10,2.5757e+10,57,1504421768.71,3.547e+10,0.494702645040851,0.944604214794211,2015-04-01,46.330002,45.889999,45.549999,46.369999,6369000,"04","Abbott Laboratories","Health Care","Major Pharmaceuticals"
"22","ADBE",2013,10380298000,605254000,184502000,0.58,4055240000,265,265,7,10,3655664000,6724634000,6928964000,86,499974137.931,9590542000,0.390667011679241,0.543622745862451,2013-04-01,43.360001,43.380001,43.23,43.779999,3398000,"04","Adobe Systems Incorporated","Technology","Computer Software: Prepackaged Software"
"23","ADBE",2014,10785829000,469662000,390070000,0.54,4147065000,185,185,6,10,4009924000,6775905000,6924294000,85,497027777.778,9926097000,0.384492003349951,0.59179164997148,2014-04-01,65.900002,65.93,65.440002,66.220001,3398400,"04","Adobe Systems Incorporated","Technology","Computer Software: Prepackaged Software"
"24","ADBE",2015,11726472000,510007000,350908000,1.26,4795511000,218,218,13,19,4724892000,7001580000,7253431000,84,499643650.794,10865557000,0.408947465188166,0.674832252148801,2015-04-01,73.610001,75.07,73.029999,75.099998,3976000,"04","Adobe Systems Incorporated","Technology","Computer Software: Prepackaged Software"
"25","ADI",2013,6381750000,28552000,129162000,2.19,2633689000,959,910,26,29,1642174000,4739576000,4056401000,64,307528310.502,6224036000,0.412690719630195,0.346481204225863,2013-04-01,46.279999,45.41,45.310001,46.360001,2542600,"04","Analog Devices, Inc.","Technology","Semiconductors"
"26","ADI",2014,6859690000,671402000,151692000,0.35,2864773000,538,486,22,26,2101793000,4757897000,4231496000,64,1798057142.86,6036596000,0.417624265819592,0.441748318637415,2014-04-01,53.5,54.080002,53.220001,54.099998,2045600,"04","Analog Devices, Inc.","Technology","Semiconductors"
"27","ADI",2015,7058777000,583517000,89394000,0.31,3435092000,366,329,20,24,1985818000,5072959000,4437315000,66,2247993548.39,6385866000,0.486641241110181,0.391451616305198,2015-04-01,62.830002,62.57,62.009998,63.220001,2374700,"04","Analog Devices, Inc.","Technology","Semiconductors"
"28","ADM",2013,4.3752e+10,5.61e+08,1.91e+08,2.03,8.9804e+10,182,109,1,2,2.3558e+10,2.0156e+10,1.4077e+10,4,661083743.842,4.3e+10,2.05256902541598,1.16878348878746,2013-04-01,33.73,33.689999,33.259998,33.799999,3459100,"04","Archer-Daniels-Midland Company","Consumer Non-Durables","Packaged Foods"
"29","ADM",2014,4.3997e+10,3.392e+09,1.276e+09,3.44,8.1201e+10,167,107,3,3,2.4367e+10,1.9575e+10,1.5701e+10,6,653488372.093,3.9329e+10,1.84560310930291,1.24480204342273,2014-04-01,43.419998,43.43,43.220001,43.740002,3014200,"04","Archer-Daniels-Midland Company","Consumer Non-Durables","Packaged Foods"
"30","ADM",2015,4.0157e+10,3.688e+09,-1.693e+09,2.99,6.7702e+10,162,101,3,3,2.2242e+10,1.7899e+10,1.6865e+10,6,618394648.829,3.8162e+10,1.68593271409717,1.24263925358959,2015-04-01,47.450001,47.43,47.23,47.700001,5544800,"04","Archer-Daniels-Midland Company","Consumer Non-Durables","Packaged Foods"
"31","ADS",2012,12000139000,582874000,90743000,8.44,3641390000,181,181,12,27,11471652000,528487000,1553260000,34,50030331.7536,11326522000,0.303445651754534,21.7065925935737,2012-04-02,125.620003,126.57,125.459999,127.709999,745800,"04","Alliance Data Systems Corporation","Miscellaneous","Business Services"
"32","ADS",2013,13244257000,460404000,5520000,10.09,4319063000,230,230,11,25,12388496000,855761000,2049430000,33,49174430.1288,12778333000,0.326108365308828,14.4765839995045,2013-04-01,161.539993,160.369995,159.800003,163.25,339700,"04","Alliance Data Systems Corporation","Miscellaneous","Business Services"
"33","ADS",2014,20263977000,1515994000,188052000,8.72,5302940000,219,219,10,21,17867597000,2396380000,2540948000,31,58061123.8532,18559931000,0.261692953954695,7.45607833482169,2014-04-01,274.579987,272.559998,269.440002,274.929993,1070500,"04","Alliance Data Systems Corporation","Miscellaneous","Business Services"
"34","ADS",2015,22421830000,1203745000,98026000,8.91,6439746000,254,254,9,20,20411800000,2010030000,3092464000,30,66951851.8519,21120059000,0.287208760391101,10.1549728113511,2015-04-01,296.429993,294.579987,290.450012,297.359985,536500,"04","Alliance Data Systems Corporation","Miscellaneous","Business Services"
"35","ADSK",2013,4308400000,7.6e+07,8.5e+07,1.09,2312200000,245,245,11,13,2265200000,2043200000,599100000,90,226972477.064,4147400000,0.53667254665305,1.10865309318716,2013-04-01,40.09,39.93,39.759998,40.68,4038100,"04","Autodesk, Inc.","Technology","Computer Software: Prepackaged Software"
"36","ADSK",2014,4.595e+09,63100000,46400000,1.02,2273900000,265,265,10,13,2333500000,2261500000,624800000,88,224313725.49,4485500000,0.494863982589771,1.03183727614415,2014-04-01,48.860001,50.07,48.48,50.119999,2833800,"04","Autodesk, Inc.","Technology","Computer Software: Prepackaged Software"
"37","ADSK",2015,4909700000,86500000,3.76e+08,0.36,2512200000,191,191,3,5,2690500000,2219200000,499400000,86,227222222.222,4447200000,0.511680958103346,1.21237382840663,2015-04-01,57.68,58.740002,57.209999,59.060001,3443000,"04","Autodesk, Inc.","Technology","Computer Software: Prepackaged Software"
"38","AEE",2012,2.223e+10,1.4e+07,-5.6e+07,-4.01,5.781e+09,134,113,17,21,1.5614e+10,6.616e+09,1.006e+09,40,242892768.08,2.2272e+10,0.260053981106613,2.36003627569528,2012-04-02,32.549999,32.5,32.27,32.700001,1128500,"04","Ameren Corporation","Public Utilities","Power Generation"
"39","AEE",2013,2.1042e+10,0,-1.56e+08,1.19,5.838e+09,80,59,5,20,1.4498e+10,6.544e+09,9.07e+08,40,247899159.664,2.1198e+10,0.277445109780439,2.21546454767726,2013-04-01,34.939999,34.93,34.860001,35.09,1023300,"04","Ameren Corporation","Public Utilities","Power Generation"
"40","AEE",2014,2.2289e+10,0,-7.2e+07,2.42,6.053e+09,75,52,10,21,1.5576e+10,6.713e+09,1.103e+09,41,244628099.174,2.2361e+10,0.271568935349275,2.32027409503948,2014-04-01,41.119999,40.759998,40.509998,41.130001,1451500,"04","Ameren Corporation","Public Utilities","Power Generation"
"41","AEE",2015,2.364e+10,0,-9.1e+07,2.6,6.098e+09,92,66,10,21,1.6694e+10,6.946e+09,1.331e+09,43,244615384.615,2.3731e+10,0.257952622673435,2.40339763892888,2015-04-01,42.209999,42.369999,41.639999,42.41,1181600,"04","Ameren Corporation","Public Utilities","Power Generation"
"42","AEP",2012,5.4367e+10,0,1.91e+08,2.6,1.4945e+10,67,45,8,18,3.913e+10,1.5237e+10,6.236e+09,57,484230769.231,5.4176e+10,0.274891018448691,2.56809083152852,2012-04-02,38.619999,38.880001,38.490002,38.950001,3609300,"04","American Electric Power Company, Inc.","Public Utilities","Electric Utilities: Central"
"43","AEP",2013,5.6414e+10,0,117700000,3.04,14813500000,71,47,10,19,4.0329e+10,1.6085e+10,6.766e+09,55,488223684.211,56296300000,0.262585528414932,2.50724277276966,2013-04-01,48.549999,48.5,48.389999,48.599998,1561100,"04","American Electric Power Company, Inc.","Public Utilities","Electric Utilities: Central"
"44","AEP",2014,59544600000,0,162800000,3.34,16378600000,56,40,10,19,42724400000,16820200000,7406600000,53,490419161.677,59381800000,0.275064405504445,2.5400649219391,2014-04-01,50.77,50.400002,50.169998,50.810001,3006200,"04","American Electric Power Company, Inc.","Public Utilities","Electric Utilities: Central"
"45","AFL",2012,1.31094e+11,0,1.2717e+10,6.14,2.5364e+10,NA,NA,11,17,1.15116e+11,1.5978e+10,1.7387e+10,33,466775244.3,1.18377e+11,0.193479488000976,7.20465640255351,2012-04-02,45.900002,46.41,45.75,46.580002,2959600,"04","Aflac Incorporated","Finance","Accident &Health Insurance"
"46","AFL",2013,1.21307e+11,0,7.799e+09,6.8,2.3939e+10,NA,NA,13,20,1.06687e+11,1.462e+10,1.9885e+10,36,464411764.706,1.13508e+11,0.197342280330072,7.29733242134063,2013-04-01,52.060001,52.150002,51.720001,52.259998,2453100,"04","Aflac Incorporated","Finance","Accident &Health Insurance"
"47","AFL",2014,1.19767e+11,0,3.737e+09,6.54,2.2728e+10,NA,NA,13,20,1.0142e+11,1.8347e+10,2.2156e+10,37,451223241.59,1.1603e+11,0.189768467106966,5.52787921731073,2014-04-01,63.470001,63.32,63.009998,63.619999,1683100,"04","Aflac Incorporated","Finance","Accident &Health Insurance"
"48","AFL",2015,1.18296e+11,0,3.488e+09,5.88,2.0872e+10,NA,NA,12,19,1.00588e+11,1.7708e+10,2.4007e+10,37,430782312.925,1.14808e+11,0.176438763778995,5.68037045403208,2015-04-01,63.869999,63.57,63.310001,63.939999,1691900,"04","Aflac Incorporated","Finance","Accident &Health Insurance"
"49","AIG",2012,5.48633e+11,0,-1.255e+09,NA,7.1214e+10,NA,NA,5,4,4.50631e+11,9.8002e+10,1.4176e+10,47,NA,5.49888e+11,0.129802618508183,4.59818166976184,2012-04-02,30.85,31.17,30.450001,31.290001,16755300,"04","American International Group, Inc.","Finance","Property-Casualty Insurers"
"50","AIG",2013,5.41329e+11,0,-4.37e+08,6.16,6.8874e+10,NA,NA,13,14,4.40859e+11,1.0047e+11,2.2965e+10,50,1474837662.34,5.41766e+11,0.12723131404377,4.38796655718125,2013-04-01,38.799999,38.23,38.060001,39.07,10997100,"04","American International Group, Inc.","Finance","Property-Casualty Insurers"
"51","AIG",2014,5.15581e+11,0,2.19e+09,5.27,6.4406e+10,NA,NA,12,16,4.08683e+11,1.06898e+11,2.9775e+10,48,1428652751.42,5.13391e+11,0.124919265837958,3.82311175138917,2014-04-01,50.32,49.970001,49.93,50.549999,7454700,"04","American International Group, Inc.","Finance","Property-Casualty Insurers"
"52","AIG",2015,4.96943e+11,0,5.48e+08,1.69,5.8327e+10,NA,NA,4,6,4.07285e+11,8.9658e+10,3.0943e+10,37,1299408284.02,4.96395e+11,0.117371610023685,4.54265096254657,2015-04-01,54.610001,54.810001,54.23,55.02,7181200,"04","American International Group, Inc.","Finance","Property-Casualty Insurers"
"53","AIV",2012,6401380000,0,-67138000,0.61,958511000,NA,NA,14,19,5485955000,915425000,-2863287000,60,217140983.607,6468518000,0.149735057128307,5.9927956959882,2012-04-02,26.299999,26.82,26.200001,26.82,1359500,"04","Apartment Investment and Management Company","Consumer Services","Real Estate Investment Trusts"
"54","AIV",2013,6079413000,0,-28541000,1.4,974053000,NA,NA,21,26,5111956000,967457000,-2798853000,61,148064285.714,6107954000,0.160221554284928,5.28391029265383,2013-04-01,30.58,30.83,30.34,30.860001,843600,"04","Apartment Investment and Management Company","Consumer Services","Real Estate Investment Trusts"
"55","AIV",2014,6097028000,0,-29895000,2.06,984363000,NA,NA,31,27,4869293000,1227735000,-2649542000,61,150120873.786,6126923000,0.161449643990482,3.96607818462453,2014-04-01,30,30.01,29.76,30.33,1434200,"04","Apartment Investment and Management Company","Consumer Services","Real Estate Investment Trusts"
"56","AIV",2015,6144194000,0,-22334000,1.52,981310000,NA,NA,25,26,4521803000,1622391000,-2596917000,63,163625000,6166528000,0.159713381445963,2.78712283290526,2015-04-01,39.349998,38.939999,38.779999,39.43,1113300,"04","Apartment Investment and Management Company","Consumer Services","Real Estate Investment Trusts"
"57","AIZ",2013,29714689000,354636000,609638000,6.38,9047657000,NA,NA,5,9,24881210000,4833479000,4415875000,26,76631191.2226,28750415000,0.304484324234388,5.14768141125678,2013-04-01,45.009998,44.98,44.790001,45.110001,506100,"04","Assurant, Inc.","Finance","Accident &Health Insurance"
"58","AIZ",2014,31562466000,381960000,1159016000,6.52,10381653000,NA,NA,5,7,26381159000,5181307000,4809287000,22,72225000,30021490000,0.328924013732007,5.09160314183275,2014-04-01,65.32,65.800003,65.18,65.830002,496000,"04","Assurant, Inc.","Finance","Accident &Health Insurance"
"59","AIZ",2015,30036402000,277163000,294043000,2.08,10325494000,NA,NA,1,2,25512435000,4523967000,4856674000,16,68055288.4615,29465196000,0.343766007659639,5.63939458444325,2015-04-01,61.07,61.16,60.73,61.799999,626600,"04","Assurant, Inc.","Finance","Accident &Health Insurance"
"60","AJG",2013,6860500000,1078800000,161300000,2.08,3179600000,NA,NA,8,9,4.775e+09,2085500000,596400000,100,129134615.385,5620400000,0.463464762043583,2.28961879645169,2013-04-01,41.240002,41.23,40.970001,41.419998,477100,"04","Arthur J. Gallagher & Co.","Finance","Specialty Insurers"
"61","AJG",2014,1.001e+10,1.776e+09,256500000,1.98,4626500000,NA,NA,7,6,6780600000,3229400000,6.76e+08,100,153232323.232,7977500000,0.462187812187812,2.09964699324952,2014-04-01,47.57,47.889999,47.34,47.889999,522700,"04","Arthur J. Gallagher & Co.","Finance","Specialty Insurers"
"62","AJG",2015,10910500000,1698800000,605900000,2.07,5392400000,NA,NA,7,5,7272200000,3638300000,774500000,100,172367149.758,8605800000,0.49423949406535,1.99879064398208,2015-04-01,46.75,46.73,46.299999,46.939999,844900,"04","Arthur J. Gallagher & Co.","Finance","Specialty Insurers"
"63","AKAM",2012,2600627000,84554000,59946000,1.15,1373947000,359,359,15,23,254873000,2345754000,-2225702000,61,177381739.13,2456127000,0.528313748953618,0.108652910748527,2012-04-02,36.43,36.73,36.060001,36.810001,2524700,"04","Akamai Technologies, Inc.","Miscellaneous","Business Services"
"64","AKAM",2013,2957685000,77429000,52080000,1.65,1577922000,391,391,19,26,328254000,2629431000,-1932215000,68,177870909.091,2828176000,0.533499003443572,0.12483841561159,2013-04-01,35.369999,34.900002,34.810001,35.41,2191500,"04","Akamai Technologies, Inc.","Miscellaneous","Business Services"
"65","AKAM",2014,4001546000,132412000,101721000,1.87,1963874000,378,378,17,25,1056211000,2945335000,-1598267000,69,178581818.182,3767413000,0.490778813988393,0.358604708802225,2014-04-01,58.759998,59.619999,58.59,59.709999,1579600,"04","Akamai Technologies, Inc.","Miscellaneous","Business Services"
"66","AKAM",2015,4187925000,156095000,54503000,1.8,2197448000,377,377,15,21,1067047000,3120878000,-1276861000,67,178558888.889,3977327000,0.524710447297886,0.341906027726813,2015-04-01,70.980003,70.309998,69.879997,70.980003,1208800,"04","Akamai Technologies, Inc.","Miscellaneous","Business Services"
"67","ALB",2012,3437291000,94464000,-9492000,3.49,2519154000,366,254,12,16,1603693000,1833598000,1744684000,36,89265329.5129,3352319000,0.732889359673068,0.874615373707868,2012-04-02,63.650002,65.18,63.48,65.5,687700,"04","Albemarle Corporation","Basic Industries","Major Chemicals"
"68","ALB",2013,3584797000,88203000,31452000,4.93,2394270000,340,240,17,24,1957436000,1627361000,1500358000,36,83807505.071,3465142000,0.667895560055423,1.20282838288493,2013-04-01,62.220001,61.299999,60.919998,62.540001,746900,"04","Albemarle Corporation","Basic Industries","Major Chemicals"
"69","ALB",2014,5223103000,44125000,21616000,1.69,2445548000,294,262,5,11,3863638000,1359465000,1410651000,32,78885207.1006,5157362000,0.468217456174998,2.8420282978966,2014-04-01,66.589996,66.449997,65.879997,66.870003,475300,"04","Albemarle Corporation","Basic Industries","Major Chemicals"
"70","ALB",2015,9615014000,1733047000,-73151000,3.01,3651335000,113,82,9,12,6360622000,3254392000,1615407000,33,111264451.827,7955118000,0.379753477218026,1.9544732165025,2015-04-01,52.549999,52.57,52.23,52.709999,1047000,"04","Albemarle Corporation","Basic Industries","Major Chemicals"
"71","ALK",2012,5.505e+09,0,3.5e+07,4.47,4.657e+09,116,112,7,11,4.084e+09,1.421e+09,1.127e+09,50,70693512.3043,5.47e+09,0.845958219800182,2.87403237156932,2012-04-02,35.75,35.639999,35.349998,35.889999,1587600,"04","Alaska Air Group, Inc.","Transportation","Air Freight/Delivery Services"
"72","ALK",2013,5.838e+09,0,8.8e+07,7.26,5.156e+09,112,108,10,16,3.809e+09,2.029e+09,1.607e+09,54,69972451.7906,5.75e+09,0.883179170948955,1.87727944800394,2013-04-01,63.75,63.599998,63.34,64.5,1364800,"04","Alaska Air Group, Inc.","Transportation","Air Freight/Delivery Services"
"73","ALK",2014,6.064e+09,0,8.9e+07,4.47,5.368e+09,98,95,11,18,3.937e+09,2.127e+09,2.144e+09,57,135346756.152,5.975e+09,0.885224274406332,1.85096379877762,2014-04-01,92.730003,94.099998,91.519997,94.120003,1990400,"04","Alaska Air Group, Inc.","Transportation","Air Freight/Delivery Services"
"74","ALK",2015,6.533e+09,0,1.31e+08,6.61,5.598e+09,92,89,15,23,4.122e+09,2.411e+09,2.89e+09,65,128290468.986,6.402e+09,0.856880453084341,1.7096640398175,2015-04-01,65.330002,64,63.529999,65.589996,1068600,"04","Alaska Air Group, Inc.","Transportation","Air Freight/Delivery Services"
"75","ALL",2012,1.26947e+11,0,5.2e+08,4.71,3.3315e+10,NA,NA,7,10,1.06367e+11,2.058e+10,3.3783e+10,35,489596602.972,1.26427e+11,0.262432353659401,5.16846452866861,2012-04-02,32.93,33.360001,32.91,33.580002,3552700,"04","Allstate Corporation (The)","Finance","Property-Casualty Insurers"
"76","ALL",2013,1.2352e+11,0,5.47e+08,4.87,3.4507e+10,NA,NA,7,12,1.0204e+11,2.148e+10,3.558e+10,43,468172484.6,1.22973e+11,0.279363665803109,4.75046554934823,2013-04-01,49.169998,49.279999,49.09,49.639999,2879600,"04","Allstate Corporation (The)","Finance","Property-Casualty Insurers"
"77","ALL",2014,1.08479e+11,0,1.307e+09,6.37,3.5239e+10,NA,NA,8,12,8.6175e+10,2.2304e+10,3.7842e+10,40,447409733.124,1.07172e+11,0.324846283612496,3.86365674318508,2014-04-01,56.830002,56.490002,56.119999,56.84,2229000,"04","Allstate Corporation (The)","Finance","Property-Casualty Insurers"
"78","ALL",2015,1.04656e+11,0,1.111e+09,5.12,3.5653e+10,NA,NA,6,9,8.4631e+10,2.0025e+10,3.9413e+10,36,424023437.5,1.03545e+11,0.340668475768231,4.22626716604245,2015-04-01,71.18,71.290001,70.959999,71.900002,3369600,"04","Allstate Corporation (The)","Finance","Property-Casualty Insurers"
